-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/31/2021 
Location: Latitude  39.905   Longitude 116.3914 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 221.57 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WS50M,QV2M,RH2M,PRECTOTCORR
2016,8,30,24.46,14.74,19.6,24.21,98.01,1.48,2.36,10.74,57.31,0.0
2016,8,31,23.02,9.76,16.4,22.65,97.19,5.05,8.43,7.81,46.69,0.0
2016,9,1,20.41,10.29,15.35,20.09,97.11,4.27,7.21,8.12,53.56,0.01
2016,9,2,21.38,12.62,17.0,21.76,97.67,2.6,4.25,9.4,59.94,0.14
2016,9,3,22.67,14.44,18.56,23.22,98.14,2.27,3.37,10.5,62.25,0.01
2016,9,4,23.19,17.39,20.29,23.12,98.37,1.91,2.63,12.63,71.69,11.31
2016,9,5,23.07,15.06,19.07,23.09,98.4,2.88,4.4,10.93,64.88,1.36
2016,9,6,22.05,14.39,18.22,21.62,98.29,3.34,5.7,10.44,62.88,0.1
2016,9,7,23.38,14.39,18.88,23.61,98.0,1.7,2.89,10.5,59.38,5.06
2016,9,8,22.59,11.26,16.93,22.37,98.03,2.84,4.37,8.61,54.0,0.08
2016,9,9,22.86,11.93,17.4,22.96,98.23,3.27,5.23,8.97,52.19,0.0
2016,9,10,22.42,11.63,17.03,22.69,98.46,2.23,3.4,8.79,52.69,1.31
2016,9,11,19.01,16.23,17.62,18.72,98.8,1.68,2.36,11.72,84.19,5.03
2016,9,12,20.59,15.08,17.83,21.13,99.1,1.75,2.46,10.8,72.94,0.43
2016,9,13,21.65,15.63,18.64,22.23,99.11,1.78,2.65,11.23,70.81,0.02
2016,9,14,22.55,15.63,19.09,22.87,98.95,2.23,3.37,11.23,68.19,0.38
2016,9,15,23.15,13.27,18.21,23.51,98.81,2.49,3.97,9.7,57.69,0.0
2016,9,16,23.7,16.8,20.25,24.02,98.66,2.19,3.25,12.21,67.69,0.54
2016,9,17,18.94,15.55,17.25,19.03,99.21,2.47,3.65,11.17,81.38,5.52
2016,9,18,17.53,14.11,15.82,17.95,99.38,2.04,3.18,10.13,81.62,6.75
2016,9,19,17.29,7.91,12.6,17.55,99.52,2.74,4.16,6.71,57.19,0.0
2016,9,20,18.23,7.37,12.8,18.04,99.38,2.6,3.69,6.47,51.94,0.02
2016,9,21,17.87,10.94,14.4,17.57,99.21,1.65,2.34,8.24,65.19,0.65
2016,9,22,18.26,12.44,15.35,18.06,98.9,1.81,2.59,9.16,70.69,4.3
2016,9,23,19.4,14.51,16.96,19.74,98.53,2.43,3.83,10.56,75.62,7.71
2016,9,24,20.79,15.94,18.37,20.93,98.37,2.07,2.98,11.54,76.06,0.75
2016,9,25,20.28,14.09,17.19,20.62,98.84,3.12,4.98,10.38,69.25,2.88
2016,9,26,19.58,16.58,18.08,19.77,98.75,2.1,3.04,11.96,83.94,9.17
2016,9,27,16.05,5.18,10.62,16.06,99.39,6.1,8.94,5.74,51.31,0.0
2016,9,28,12.58,0.19,6.38,13.0,99.87,2.94,4.83,3.91,45.81,0.0
2016,9,29,14.36,3.56,8.96,13.52,99.21,2.51,3.45,5.07,50.19,0.0
2016,9,30,16.87,8.37,12.62,16.92,98.87,2.45,3.7,6.96,59.31,0.21
2016,10,1,17.57,10.23,13.9,17.19,98.77,2.3,3.16,7.87,64.31,0.16
2016,10,2,17.91,10.98,14.44,17.44,98.65,2.45,3.46,8.3,65.81,0.05
2016,10,3,19.8,11.79,15.79,19.78,98.48,2.88,4.7,8.85,66.12,0.05
2016,10,4,15.86,12.26,14.05,15.85,98.84,3.48,5.3,9.22,79.38,5.0
2016,10,5,15.98,6.26,11.12,15.33,99.17,2.06,3.24,6.04,57.94,0.0
2016,10,6,13.05,8.53,10.79,13.58,99.84,3.46,5.09,7.08,75.12,8.99
2016,10,7,12.19,10.19,11.19,11.8,99.23,3.49,5.33,7.93,88.06,15.06
2016,10,8,9.76,-1.5,4.13,9.44,99.46,5.34,8.27,3.42,47.88,0.0
2016,10,9,9.74,0.09,4.92,8.33,99.54,2.42,3.47,3.91,53.0,0.0
2016,10,10,11.12,5.12,8.12,10.92,99.04,2.24,3.26,5.62,69.38,0.0
2016,10,11,12.15,3.39,7.77,12.3,99.48,2.28,4.05,4.94,59.5,0.0
2016,10,12,11.84,7.57,9.71,11.33,99.64,2.44,3.43,6.59,76.38,0.0
2016,10,13,14.37,9.94,12.16,14.25,99.24,2.56,4.05,7.75,77.06,0.0
2016,10,14,15.09,9.24,12.16,14.7,99.39,2.69,4.42,7.32,71.25,0.0
2016,10,15,13.5,9.33,11.41,12.4,99.59,1.99,2.88,7.39,76.94,0.68
2016,10,16,14.8,10.4,12.6,14.76,99.11,2.13,3.22,8.0,77.5,0.2
2016,10,17,12.73,3.44,8.08,12.69,99.42,3.35,5.48,4.94,57.19,0.0
2016,10,18,13.05,8.6,10.83,12.68,99.27,2.17,3.06,7.08,77.19,0.0
2016,10,19,15.49,11.12,13.3,15.41,98.94,1.93,2.95,8.42,78.62,0.0
2016,10,20,10.46,6.16,8.31,10.47,99.63,3.45,4.78,6.04,75.81,7.27
2016,10,21,9.07,6.19,7.63,9.42,99.26,1.83,2.71,5.98,82.75,8.34
2016,10,22,9.07,2.38,5.73,8.69,99.7,3.59,5.25,4.58,64.44,0.31
2016,10,23,8.65,-0.99,3.83,8.02,99.62,1.63,2.1,3.54,52.44,0.0
2016,10,24,7.16,0.28,3.73,5.58,99.04,1.72,2.41,3.97,62.5,0.11
2016,10,25,10.43,4.96,7.69,10.08,98.72,2.84,4.73,5.55,73.5,0.04
2016,10,26,8.63,-0.47,4.08,8.83,99.75,3.05,4.97,3.72,56.25,0.01
2016,10,27,7.58,4.19,5.88,7.83,99.94,1.95,3.0,5.13,79.69,14.62
2016,10,28,5.25,-4.45,0.4,4.83,100.17,4.73,7.37,2.75,53.56,0.0
2016,10,29,3.75,-5.38,-0.81,3.31,100.23,3.73,5.75,2.56,54.56,0.0
2016,10,30,3.7,-4.36,-0.33,2.91,99.88,4.36,6.36,2.81,58.38,0.0
2016,10,31,-0.94,-12.35,-6.64,-1.1,100.88,4.11,6.32,1.4,43.0,0.0
2016,11,1,0.62,-8.1,-3.74,-0.1,100.51,2.41,3.52,2.01,54.94,0.0
2016,11,2,3.98,-5.45,-0.74,2.26,99.78,2.78,4.13,2.5,54.12,0.0
2016,11,3,6.66,-1.65,2.51,5.03,99.05,2.23,3.34,3.48,58.0,0.0
2016,11,4,7.3,1.6,4.45,6.23,98.21,2.05,3.23,4.39,71.19,0.0
2016,11,5,7.52,1.73,4.63,7.11,98.85,4.45,6.66,4.39,69.62,0.0
2016,11,6,4.07,-1.49,1.29,3.83,99.95,2.38,3.41,3.42,68.25,0.75
2016,11,7,4.67,-2.8,0.94,4.19,100.19,4.16,6.46,3.11,61.81,0.59
2016,11,8,3.23,-5.49,-1.13,2.68,100.56,2.58,4.41,2.5,55.69,0.0
2016,11,9,2.22,-2.74,-0.26,1.19,100.08,2.41,3.94,3.11,71.12,0.0
2016,11,10,3.05,-2.65,0.2,1.89,98.68,2.59,4.08,3.17,69.62,0.42
2016,11,11,3.57,-4.6,-0.52,2.55,98.73,2.36,3.38,2.75,57.31,0.02
2016,11,12,3.85,-4.37,-0.26,2.85,99.24,3.13,4.7,2.75,58.0,0.0
2016,11,13,4.88,1.76,3.32,3.98,98.95,2.17,3.05,4.39,81.94,0.0
2016,11,14,2.94,-7.02,-2.04,1.92,99.52,4.21,6.65,2.32,53.81,0.0
2016,11,15,1.59,-6.63,-2.52,-0.01,99.79,2.59,3.54,2.32,55.31,0.0
2016,11,16,4.14,-1.1,1.51,2.92,99.34,2.3,3.55,3.54,71.25,0.0
2016,11,17,2.76,-1.12,0.83,1.58,99.59,1.86,2.46,3.6,76.25,0.0
2016,11,18,3.87,2.4,3.13,3.68,98.77,1.68,2.29,4.58,89.56,0.09
2016,11,19,6.69,-1.13,2.78,5.65,99.1,2.9,4.52,3.6,62.56,0.01
2016,11,20,1.15,-1.77,-0.31,1.07,99.8,2.55,3.34,3.36,81.19,4.19
2016,11,21,-3.24,-10.81,-7.02,-3.37,100.31,6.14,8.35,1.71,57.25,1.87
2016,11,22,-6.13,-15.45,-10.79,-6.4,100.92,5.16,7.32,1.04,45.69,0.0
2016,11,23,-4.63,-13.21,-8.92,-5.42,100.59,3.94,6.05,1.28,51.31,0.0
2016,11,24,-3.67,-10.54,-7.1,-5.1,100.04,2.35,3.55,1.65,60.69,0.0
2016,11,25,-1.92,-8.49,-5.2,-3.09,99.67,2.35,3.8,2.01,62.31,0.0
2016,11,26,-0.0,-7.02,-3.52,-1.46,99.2,2.84,4.49,2.2,61.19,0.0
2016,11,27,-0.4,-9.44,-4.92,-1.81,100.0,4.23,6.62,1.77,50.81,0.0
2016,11,28,0.29,-8.19,-3.95,-2.26,100.35,1.99,2.87,2.01,52.94,0.0
2016,11,29,-1.19,-4.88,-3.04,-1.88,100.57,1.73,2.63,2.62,76.81,0.21
2016,11,30,0.55,-4.9,-2.17,-0.7,99.64,3.62,6.31,2.62,70.88,0.01
2016,12,1,0.44,-8.77,-4.17,-0.98,100.41,3.68,5.72,1.89,51.12,0.0
2016,12,2,1.25,-6.3,-2.52,-0.76,100.09,2.86,4.41,2.38,58.06,0.0
2016,12,3,1.76,-4.06,-1.16,0.06,99.32,1.82,2.86,2.81,65.94,0.03
2016,12,4,1.29,-4.44,-1.57,-0.08,99.0,3.16,4.85,2.75,67.88,0.0
2016,12,5,-0.27,-9.46,-4.87,-1.32,99.96,3.92,5.61,1.89,52.19,0.0
2016,12,6,-0.42,-8.4,-4.41,-1.82,99.45,1.88,2.81,2.01,55.19,0.0
2016,12,7,0.74,-6.41,-2.83,-0.49,99.52,3.2,5.34,2.32,60.25,0.0
2016,12,8,0.63,-7.38,-3.38,-0.14,99.02,5.16,8.12,2.2,56.62,0.0
2016,12,9,-1.92,-10.75,-6.34,-2.2,100.0,2.73,4.13,1.59,51.81,0.0
2016,12,10,-2.44,-11.42,-6.93,-3.6,100.11,2.23,3.33,1.53,50.94,0.0
2016,12,11,-2.37,-7.61,-4.99,-3.99,99.69,2.03,2.86,2.14,67.62,0.0
2016,12,12,-0.61,-4.37,-2.49,-1.96,99.72,2.3,3.43,2.75,77.31,0.0
2016,12,13,-1.62,-9.85,-5.74,-1.94,100.36,2.28,3.84,1.77,54.19,0.09
2016,12,14,-4.31,-12.39,-8.35,-4.74,100.43,3.0,4.87,1.4,54.38,0.0
2016,12,15,-3.18,-11.2,-7.19,-3.93,100.46,4.73,7.33,1.53,55.38,0.0
2016,12,16,-1.92,-9.45,-5.69,-3.2,99.82,2.76,4.16,1.83,57.94,0.0
2016,12,17,-0.25,-6.74,-3.5,-1.43,99.51,2.35,3.71,2.26,62.56,0.0
2016,12,18,0.46,-5.89,-2.72,-1.6,99.66,1.91,2.83,2.44,63.69,0.0
2016,12,19,1.34,-5.92,-2.29,-1.08,99.71,2.49,3.69,2.44,59.44,0.0
2016,12,20,0.6,-5.92,-2.66,-0.34,100.09,1.55,2.42,2.38,61.56,0.0
2016,12,21,0.39,-5.0,-2.31,-0.48,99.81,1.39,1.98,2.62,67.56,0.13
2016,12,22,-1.06,-9.93,-5.5,-1.68,99.64,5.65,8.58,1.77,51.0,0.0
2016,12,23,-3.95,-10.9,-7.42,-4.1,100.18,2.86,4.87,1.59,59.94,0.0
2016,12,24,-3.01,-7.48,-5.24,-3.58,100.17,2.16,3.16,2.14,73.56,0.0
2016,12,25,-2.2,-6.31,-4.25,-3.02,100.07,1.52,2.29,2.32,74.62,0.06
2016,12,26,-1.29,-9.04,-5.17,-2.14,100.38,2.27,3.57,1.89,57.06,0.61
2016,12,27,-4.4,-11.78,-8.1,-4.6,100.54,2.62,4.22,1.46,58.0,0.04
2016,12,28,-5.76,-13.9,-9.83,-6.24,100.42,4.26,6.74,1.22,55.06,0.0
2016,12,29,-6.35,-14.85,-10.6,-7.09,100.59,3.71,5.54,1.1,52.19,0.0
2016,12,30,-5.38,-11.88,-8.63,-6.93,100.08,2.1,3.25,1.46,61.56,0.0
2016,12,31,-3.1,-8.6,-5.85,-4.82,99.81,2.15,3.17,1.95,68.62,0.0
2017,1,1,-1.38,-6.78,-4.08,-3.03,99.65,2.68,4.16,2.26,69.5,0.15
2017,1,2,-2.06,-8.52,-5.29,-2.78,99.75,3.28,5.56,1.95,63.44,0.0
2017,1,3,0.17,-6.94,-3.38,-1.99,99.46,3.27,4.84,2.26,61.5,0.0
2017,1,4,-0.74,-6.52,-3.63,-1.87,99.83,2.4,3.66,2.32,66.38,0.04
2017,1,5,-1.4,-5.39,-3.39,-2.0,100.27,1.68,2.47,2.5,75.25,0.0
2017,1,6,-1.24,-4.69,-2.96,-3.31,99.91,1.22,1.66,2.69,78.5,0.03
2017,1,7,-1.47,-2.77,-2.12,-2.74,99.64,1.55,2.3,3.11,92.06,1.23
2017,1,8,-1.47,-8.7,-5.09,-2.17,99.46,5.11,8.07,1.95,59.12,0.0
2017,1,9,-3.18,-11.46,-7.32,-3.49,99.76,4.29,6.93,1.53,53.5,0.0
2017,1,10,-4.35,-14.36,-9.35,-5.89,100.07,3.7,5.55,1.16,45.81,0.0
2017,1,11,-3.64,-12.13,-7.88,-5.13,99.66,3.72,5.77,1.4,52.62,0.0
2017,1,12,-3.58,-11.5,-7.54,-4.5,99.33,3.95,6.57,1.53,55.75,0.0
2017,1,13,-5.75,-16.03,-10.89,-6.32,99.75,5.05,8.24,0.98,44.69,0.0
2017,1,14,-7.46,-15.77,-11.62,-7.48,100.48,3.87,5.76,1.04,52.56,0.0
2017,1,15,-6.76,-9.73,-8.24,-7.63,100.42,2.19,2.95,1.77,82.19,0.0
2017,1,16,-6.2,-9.35,-7.77,-7.11,100.29,1.86,2.5,1.77,81.06,0.0
2017,1,17,-4.95,-11.04,-8.0,-6.85,100.17,2.33,3.27,1.59,66.5,0.0
2017,1,18,-6.08,-13.68,-9.88,-6.02,100.44,3.07,4.78,1.22,56.25,0.0
2017,1,19,-6.74,-15.31,-11.02,-6.85,100.13,7.44,9.8,1.16,53.25,0.28
2017,1,20,-8.59,-17.67,-13.13,-8.83,100.38,3.82,5.91,0.85,47.38,0.0
2017,1,21,-8.1,-17.67,-12.88,-8.73,100.19,5.79,8.62,0.79,46.25,0.0
2017,1,22,-7.74,-17.13,-12.43,-9.04,100.62,3.04,4.55,0.85,46.94,0.0
2017,1,23,-7.32,-15.92,-11.62,-8.01,100.67,2.35,3.39,0.98,50.0,0.0
2017,1,24,-5.04,-13.24,-9.14,-5.63,100.76,2.45,3.64,1.28,53.69,0.0
2017,1,25,-3.95,-9.86,-6.91,-4.74,100.3,2.06,3.0,1.71,65.5,0.0
2017,1,26,-1.58,-9.44,-5.51,-2.76,99.61,4.95,7.45,1.83,58.0,0.0
2017,1,27,-3.66,-12.33,-7.99,-3.92,100.14,3.91,5.99,1.4,52.5,0.0
2017,1,28,-3.56,-8.55,-6.05,-3.83,99.36,1.55,2.36,1.95,69.69,0.0
2017,1,29,-4.24,-14.88,-9.56,-4.22,100.1,6.35,9.03,1.1,41.88,0.0
2017,1,30,-7.04,-17.84,-12.44,-6.56,100.75,4.45,6.41,0.79,42.44,0.0
2017,1,31,-2.66,-13.71,-8.19,-2.96,100.09,3.42,5.23,1.22,43.62,0.0
2017,2,1,-4.13,-15.6,-9.87,-4.13,100.87,3.4,5.31,1.04,41.5,0.0
2017,2,2,-2.22,-12.49,-7.35,-3.28,100.17,2.21,3.28,1.4,45.88,0.0
2017,2,3,-0.42,-8.36,-4.38,-1.43,99.5,1.94,2.7,2.01,55.5,0.0
2017,2,4,1.83,-5.4,-1.78,1.44,99.09,2.41,3.9,2.56,60.69,0.01
2017,2,5,0.16,-10.74,-5.29,-0.02,99.49,5.57,8.18,1.59,44.88,0.0
2017,2,6,-1.38,-11.2,-6.28,-0.72,100.41,2.77,4.36,1.53,47.25,0.0
2017,2,7,-1.5,-9.19,-5.35,-1.56,100.3,1.55,1.98,1.83,55.31,0.05
2017,2,8,-2.44,-14.0,-8.22,-2.17,100.28,6.3,8.5,1.22,41.62,0.01
2017,2,9,-4.92,-17.45,-11.18,-4.78,100.02,8.15,11.17,0.85,34.81,0.0
2017,2,10,-3.72,-16.1,-9.91,-3.74,100.08,6.95,10.04,0.98,36.62,0.0
2017,2,11,-0.65,-12.54,-6.6,-1.89,99.98,3.73,5.41,1.4,40.81,0.0
2017,2,12,0.8,-9.74,-4.47,-0.11,99.87,2.78,4.38,1.77,46.62,0.0
2017,2,13,1.33,-9.02,-3.85,0.85,100.37,3.7,5.19,1.83,48.19,0.0
2017,2,14,0.06,-5.86,-2.9,-0.7,100.42,2.01,2.55,2.44,65.56,0.0
2017,2,15,1.26,-4.35,-1.55,0.8,99.28,2.39,3.29,2.81,67.62,0.0
2017,2,16,1.35,-8.2,-3.42,0.34,99.29,4.16,7.16,2.08,50.38,0.03
2017,2,17,-1.38,-14.06,-7.72,-1.12,100.19,3.67,5.73,1.22,38.19,0.02
2017,2,18,0.96,-9.58,-4.31,0.9,99.36,2.8,4.35,1.77,48.38,0.0
2017,2,19,2.4,-8.57,-3.09,1.64,98.36,5.12,7.75,2.08,49.56,0.0
2017,2,20,-2.04,-15.35,-8.7,-1.52,100.27,5.27,7.19,1.04,34.94,0.0
2017,2,21,-2.17,-8.34,-5.25,-1.73,100.18,3.87,4.93,2.01,63.75,5.82
2017,2,22,-0.74,-7.98,-4.36,-1.2,99.45,4.61,6.95,2.08,61.88,0.02
2017,2,23,-0.2,-10.88,-5.54,-0.91,99.97,4.04,5.8,1.59,45.44,0.0
2017,2,24,1.08,-9.66,-4.29,0.62,99.72,4.56,6.81,1.77,45.62,0.0
2017,2,25,2.33,-7.84,-2.75,1.75,99.55,5.34,7.58,2.08,48.25,0.0
2017,2,26,3.21,-6.71,-1.75,2.58,99.69,3.36,5.1,2.26,50.69,0.0
2017,2,27,5.45,-6.22,-0.38,4.5,99.38,3.37,5.12,2.38,46.06,0.0
2017,2,28,5.01,-7.79,-1.38,4.59,99.21,4.37,6.75,2.08,42.0,0.0
2017,3,1,1.01,-12.31,-5.66,1.06,99.66,6.77,9.73,1.46,38.12,0.06
2017,3,2,4.03,-9.09,-2.52,3.76,98.98,4.13,6.41,1.89,40.25,0.0
2017,3,3,4.61,-5.3,-0.35,4.32,98.73,3.48,5.13,2.56,53.0,0.0
2017,3,4,3.58,-5.55,-0.98,3.4,99.04,2.3,3.28,2.5,56.0,0.0
2017,3,5,2.08,-10.35,-4.13,2.08,99.57,4.76,7.15,1.71,41.44,0.0
2017,3,6,1.41,-11.87,-5.23,1.01,99.29,4.99,7.29,1.46,36.81,0.0
2017,3,7,-0.14,-14.28,-7.21,0.57,99.64,6.4,9.16,1.16,32.75,0.0
2017,3,8,3.12,-11.38,-4.13,3.08,99.07,6.29,9.57,1.53,34.56,0.0
2017,3,9,5.35,-9.67,-2.17,5.0,98.71,5.27,7.93,1.77,35.25,0.0
2017,3,10,7.59,-7.59,0.01,7.41,98.87,3.95,6.22,2.14,37.12,0.0
2017,3,11,9.36,-5.66,1.85,8.53,99.12,3.92,6.16,2.5,35.94,0.0
2017,3,12,4.04,-10.96,-3.46,4.4,99.92,4.74,7.14,1.59,36.5,0.0
2017,3,13,5.16,-10.13,-2.49,5.29,99.93,3.32,5.23,1.71,34.31,0.0
2017,3,14,6.22,-8.38,-1.08,7.02,99.83,2.98,4.95,2.01,37.19,0.0
2017,3,15,4.98,-5.68,-0.35,5.08,99.63,3.39,4.78,2.5,51.75,0.0
2017,3,16,6.44,-4.62,0.91,6.06,99.18,3.04,4.38,2.69,48.81,0.0
2017,3,17,7.65,-0.27,3.69,6.64,99.19,1.85,2.59,3.78,58.5,0.0
2017,3,18,8.83,-1.65,3.59,8.87,99.65,3.2,4.49,3.42,51.38,0.0
2017,3,19,9.61,1.6,5.6,8.88,99.72,2.36,3.08,4.27,59.62,0.0
2017,3,20,6.3,0.26,3.27,5.72,99.59,2.64,3.59,3.91,66.62,0.8
2017,3,21,6.48,-1.81,2.33,6.98,99.66,2.49,3.56,3.36,60.19,0.02
2017,3,22,6.4,-0.91,2.75,5.82,99.27,2.24,2.97,3.6,61.75,0.21
2017,3,23,4.71,-0.26,2.23,4.82,99.71,2.43,3.26,3.78,71.5,3.8
2017,3,24,1.66,-0.77,0.44,2.07,99.56,1.64,1.85,3.6,84.31,5.15
2017,3,25,5.23,-2.79,1.22,5.05,99.34,3.32,5.2,3.11,59.94,0.01
2017,3,26,5.87,-7.06,-0.6,6.33,99.33,5.52,7.93,2.2,40.56,0.0
2017,3,27,6.4,-7.16,-0.38,7.68,99.44,3.26,5.34,2.2,40.81,0.01
2017,3,28,8.52,-3.74,2.4,8.73,99.32,2.07,2.82,2.93,44.12,0.15
2017,3,29,10.98,-2.85,4.07,11.25,99.13,2.91,4.26,3.17,41.06,0.0
2017,3,30,10.28,-1.88,4.2,11.13,99.62,3.63,4.95,3.36,45.19,0.0
2017,3,31,9.37,-6.0,1.69,10.56,99.75,3.48,5.59,2.44,37.94,0.0
2017,4,1,12.01,-5.2,3.4,12.81,98.96,3.94,5.59,2.62,34.0,0.0
2017,4,2,12.15,-3.0,4.58,12.87,99.16,2.76,4.28,3.11,40.5,0.0
2017,4,3,14.92,0.33,7.62,14.55,99.05,3.8,5.75,4.03,41.44,0.0
2017,4,4,13.87,6.58,10.23,13.19,98.85,2.73,4.58,6.16,62.12,0.31
2017,4,5,13.68,6.84,10.26,14.15,98.6,3.04,4.04,6.29,64.88,0.49
2017,4,6,15.27,5.52,10.4,16.51,98.47,2.98,4.12,5.8,60.81,0.0
2017,4,7,14.39,7.23,10.81,15.5,98.67,3.04,3.99,6.47,65.06,0.0
2017,4,8,13.32,-0.77,6.27,13.45,99.19,3.83,5.62,3.78,41.25,0.1
2017,4,9,11.67,-4.14,3.76,12.69,99.37,3.27,4.8,2.87,37.25,0.0
2017,4,10,12.25,1.15,6.7,12.27,98.44,2.98,4.27,4.21,48.88,0.0
2017,4,11,12.79,-7.17,2.81,13.27,98.91,5.58,8.07,2.32,29.81,0.0
2017,4,12,14.77,-5.74,4.51,15.02,98.65,4.41,6.4,2.5,27.62,0.0
2017,4,13,12.52,-0.07,6.23,12.8,98.36,2.83,3.96,3.97,44.81,0.01
2017,4,14,17.38,-0.52,8.44,18.0,97.78,3.95,5.95,3.85,38.12,0.0
2017,4,15,20.32,-2.85,8.74,21.08,98.18,4.23,6.49,3.23,24.69,0.0
2017,4,16,17.62,2.05,9.84,17.67,98.26,3.24,4.42,4.58,37.75,0.0
2017,4,17,17.73,-0.28,8.73,18.27,97.35,4.38,6.7,3.91,35.62,0.0
2017,4,18,13.57,-7.38,3.09,14.14,97.72,6.2,8.96,2.2,23.5,0.0
2017,4,19,12.17,-4.32,3.93,11.46,98.06,3.27,5.11,2.93,33.44,0.05
2017,4,20,13.33,-6.04,3.65,14.31,98.35,4.26,6.61,2.5,28.0,0.0
2017,4,21,14.63,-3.31,5.66,16.47,98.81,3.19,4.71,3.05,31.44,0.0
2017,4,22,17.31,-7.31,5.0,18.33,98.15,5.09,7.42,2.2,21.25,0.0
2017,4,23,16.55,-4.31,6.12,18.23,98.25,4.59,6.82,2.87,26.94,0.0
2017,4,24,15.14,-10.51,2.32,16.19,98.63,6.29,8.68,1.89,21.5,0.0
2017,4,25,13.08,-8.09,2.5,14.66,99.37,3.25,4.68,2.01,23.19,0.0
2017,4,26,14.76,-7.41,3.68,16.12,99.5,5.17,7.72,2.14,23.19,0.0
2017,4,27,18.63,-8.12,5.26,19.68,98.72,6.82,9.82,2.01,17.38,0.0
2017,4,28,21.95,-2.57,9.69,23.13,98.01,6.45,9.23,3.23,20.5,0.0
2017,4,29,25.34,-2.2,11.57,26.28,97.69,5.34,7.73,3.36,19.06,0.0
2017,4,30,21.63,-5.71,7.96,22.95,98.32,4.45,6.41,2.5,17.5,0.0
2017,5,1,20.29,-4.77,7.76,21.14,98.94,2.88,3.87,2.69,19.12,0.0
2017,5,2,21.82,1.88,11.85,22.73,98.91,3.56,4.92,4.58,27.69,0.0
2017,5,3,19.89,6.63,13.26,20.08,98.87,4.12,5.72,6.23,44.94,4.43
2017,5,4,18.15,-2.51,7.82,19.36,98.75,3.86,5.73,3.72,33.5,0.05
2017,5,5,15.02,-8.8,3.12,15.67,98.71,6.97,10.3,2.01,20.25,0.19
2017,5,6,19.06,-3.98,7.54,19.67,98.65,5.14,7.57,2.87,23.0,0.0
2017,5,7,22.42,-3.38,9.52,24.33,98.62,3.51,5.91,2.99,21.0,0.0
2017,5,8,22.6,-1.77,10.41,22.81,98.12,2.6,4.05,3.42,21.31,0.0
2017,5,9,21.27,4.02,12.65,22.15,98.04,4.33,5.5,5.25,34.31,2.14
2017,5,10,22.19,1.91,12.05,23.31,97.96,3.5,4.77,4.7,33.94,0.01
2017,5,11,21.08,-7.4,6.83,21.41,98.12,7.48,10.28,2.32,16.12,0.0
2017,5,12,21.68,-7.24,7.22,22.55,97.77,5.16,7.01,2.2,15.62,0.0
2017,5,13,19.78,-3.11,8.33,21.28,98.14,6.43,9.37,3.11,22.0,0.0
2017,5,14,21.01,-1.86,9.58,22.78,98.77,3.76,5.59,3.42,24.56,0.0
2017,5,15,20.98,-2.35,9.32,23.62,98.77,3.5,5.08,3.23,22.5,0.0
2017,5,16,24.59,-1.24,11.68,26.8,97.97,3.12,4.44,3.54,20.81,0.0
2017,5,17,24.36,4.55,14.45,26.46,97.89,2.41,3.27,5.43,31.0,0.0
2017,5,18,27.99,6.17,17.08,29.01,98.09,3.33,4.57,6.04,27.81,0.0
2017,5,19,28.36,8.26,18.31,29.04,98.12,3.39,4.75,7.08,30.25,0.0
2017,5,20,28.04,8.62,18.33,29.8,98.34,3.63,4.72,7.14,31.19,0.08
2017,5,21,24.7,8.5,16.6,27.11,98.41,3.84,4.7,7.02,37.94,0.33
2017,5,22,17.05,11.77,14.41,17.07,98.7,3.7,4.77,8.79,71.12,27.62
2017,5,23,20.97,3.42,12.19,22.4,98.75,3.07,4.87,5.07,38.62,0.0
2017,5,24,24.75,2.4,13.58,25.63,98.24,4.48,7.16,4.7,27.19,0.0
2017,5,25,23.17,5.13,14.15,24.69,98.55,4.77,6.84,5.55,32.94,0.0
2017,5,26,21.87,7.51,14.69,23.71,98.3,2.69,3.66,6.65,44.12,0.0
2017,5,27,23.37,9.12,16.24,25.12,97.91,3.12,4.16,7.57,44.44,0.0
2017,5,28,26.86,13.73,20.3,27.73,98.02,3.71,4.99,10.13,51.19,3.25
2017,5,29,20.73,9.91,15.32,21.46,98.61,3.54,4.73,8.06,54.75,3.0
2017,5,30,21.18,13.83,17.51,22.26,98.11,2.05,2.98,10.13,67.31,0.95
2017,5,31,25.97,8.44,17.2,26.91,97.28,3.35,5.18,7.26,40.88,0.0
